"Year","site_sp","ring_width","Location","Latitude","Longitude"
1995,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY_NYSY",0.879,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY","43.174666666666667","-73.8168333333333"
1995,"Lisha_Kill,_NY_CAGL_CAGL",0.919,"Lisha_Kill,_NY_CAGL","42.794966666666667","-73.86005"
1995,"Lisha_Kill,_NY_QUAL_QUAL",0.997,"Lisha_Kill,_NY_QUAL","42.791466666666665","-73.85855"
1995,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest_QURU",0.961,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest","41.383000000000003","-74.017"
1995,"Mashomack_Preserve,_Long_Island,_NY_QUST",1.015,"Mashomack_Preserve,_Long_Island,_NY","41.041499999999999","-72.2845333333333"
1995,"MI_Flu_ACRU",0.958,"MI_Flu","45.559800000000003","-84.7138"
1995,"MI_Flu_POGR",1.029,"MI_Flu","45.559800000000003","-84.7138"
1995,"MI_Flu_QURU",1.106,"MI_Flu","45.559800000000003","-84.7138"
1995,"MI_War_FAGR",1.085,"MI_War","41.827776","-86.623331"
1995,"Middleburgh,_Breglia_Cliffs,_NY_QUMO",0.979,"Middleburgh,_Breglia_Cliffs,_NY","42.608583333333335","-74.31815"
1995,"MO_Bab_ACSA",0.99,"MO_Bab","38.620427999999997","-90.694719"
1995,"MO_Bab_CAOV",1.162,"MO_Bab","38.620427999999997","-90.694719"
1995,"MO_Bab_QUAL",0.953,"MO_Bab","38.620427999999997","-90.694719"
1995,"MO_Flu_ACSA",1.124,"MO_Flu","38.744100000000003","-92.2"
1995,"MO_Flu_CAOV",1.314,"MO_Flu","38.744100000000003","-92.2"
1995,"MO_Flu_QUAL",1.19,"MO_Flu","38.744100000000003","-92.2"
1995,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU_QURU",1.367,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU","42.060899999999997","-72.3009"
1995,"Mohonk_Preserve,_Bonticou_Crag,_NY_CAGL",1.07,"Mohonk_Preserve,_Bonticou_Crag,_NY","41.801199999999994","-74.1056833333333"
1995,"Mohonk_Preserve,_NY_LITU",1.173,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1995,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUMO",1.139,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1995,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUVE",1.022,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1995,"Mohonk_Preserve,_NY_BELE",1.473,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1995,"Montgomery_Place,_NY_LITU",0.994,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1995,"Montgomery_Place,_NY_QUMO",1.031,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1995,"Montgomery_Place,_NY_QURU",0.805,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1995,"Mt._Agamenticus,_ME_QUMO",0.992,"Mt._Agamenticus,_ME","43.228050000000003","-70.6892"
1995,"Mt_Pleasant,_VA_QUVE",1.079,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1995,"Mt_Pleasant,_VA_CAGL",1.361,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1995,"MurphyTract_QUAL",0.99,"MurphyTract","39.262112999999999","-80.997378"
1995,"NC_Joy_QURU",0.904,"NC_Joy","35.358468000000002","-83.930323"
1995,"NC_Joy_LITU",1.145,"NC_Joy","35.358468000000002","-83.930323"
1995,"NC_Lil_QUAL",1.169,"NC_Lil","35.031278","-83.257678"
1995,"NC_Sho_QURU",1.116,"NC_Sho","35.598030000000001","-83.422387"
1995,"NewPort_QUAL",0.924,"NewPort"," 41.557004","-71.26675"
1995,"NorthRoundPondPlot3_ACRU",0.881,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1995,"NorthRoundPondPlot1_ACSA",0.998,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1995,"NorthRoundPondPlot1_FAGR",0.869,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1995,"NorthRoundPondPlot2_FRAM",1.045,"NorthRoundPondPlot2","42.847709999999999","-72.4475"
1995,"NorthRoundPondPlot3_QURU",0.862,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1995,"NorthRoundPondPlot3_BELE",0.939,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1995,"OH_Dav_QURU",1.231,"OH_Dav","40.137555999999996","-83.907942"
1995,"OH_Dav_LITU",1.422,"OH_Dav","40.137555999999996","-83.907942"
1995,"OH_Gol_CAOV",1.011,"OH_Gol","41.553987999999997","-84.36205"
1995,"OH_Gol_QUAL",0.963,"OH_Gol","41.553987999999997","-84.36205"
1995,"OH_Heu_FAGR",1.249,"OH_Heu","39.578251999999999","-84.738961"
1995,"OH_Heu_LITU",1.38,"OH_Heu","39.578251999999999","-84.738961"
1995,"OH_Joh_CAOV",1.026,"OH_Joh","40.880000000000003","-81.75"
1995,"OH_Joh_QUAL",1.11,"OH_Joh","40.880000000000003","-81.75"
1995,"OH_Joh_QURU",0.807,"OH_Joh","40.880000000000003","-81.75"
1995,"OH_Rid_LITU",1.304,"OH_Rid","39.349398999999998","-82.072414"
1995,"OH_Rid_QUAL",1.041,"OH_Rid","39.349398999999998","-82.072414"
1995,"OH_Rid_QUMO",1.105,"OH_Rid","39.349398999999998","-82.072414"
1995,"Otter_Creek,_PA_LITU",1.004,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1995,"Otter_Creek,_PA_QUAL",1.028,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1995,"Otter_Creek,_PA_QURU",0.939,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1995,"Otter_Creek,_PA_QUVE",0.98,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1995,"PA_Ala_LITU",1.17,"PA_Ala","40.69","-77.75"
1995,"PA_Ala_QUAL",1.118,"PA_Ala","40.69","-77.75"
1995,"PA_Ala_QURU",1.023,"PA_Ala","40.69","-77.75"
1995,"Pine_Lake,_Oneonta,_NY_QURU",1.038,"Pine_Lake,_Oneonta,_NY","42.471333333333334","-74.9258166666667"
1995,"Palmaghatt1_BEAL",1.075,"Palmaghatt1","41.710008000000002","-74.247273"
1995,"Palmaghatt5_QUMO",1.3,"Palmaghatt5","41.705475","-74.251715"
1995,"Palmaghatt5_QURU",1.065,"Palmaghatt5","41.705475","-74.251715"
1995,"Potomac_River,_Dranesville,_VA_QUMO",1.118,"Potomac_River,_Dranesville,_VA","39.058116666666663","-77.3299166666667"
1995,"Prospect_Mtn._ADKs,_NY_BELE",0.8,"Prospect_Mtn._ADKs,_NY","43.417499999999997","-73.729"
1995,"Prospect_Mtn,_ADKs_QURU",0.957,"Prospect_Mtn,_ADKs","43.418266666666668","-73.7550833333333"
1995,"Prospect_Mtn,_ADKs,_NY_CAOV",0.77,"Prospect_Mtn,_ADKs,_NY","43.421666666666667","-73.57"
1995,"RamsHornSwamp_QUAL",0.978,"RamsHornSwamp","42.199420000000003","-73.864775"
1995,"Rooster_Hill_QURU",0.937,"Rooster_Hill","43.231380000000001","-74.52254"
1995,"Schunemunk_QUAL",1.056,"Schunemunk","41.376069999999999","-74.115522"
1995,"Sheridan_Mountain_QURU",0.909,"Sheridan_Mountain","44.528399999999998","-71.63805"
1995,"Singer_Farm_QURU",1.074,"Singer_Farm","43.349633300000001","-78.6612333"
1995,"Stott_Farm,_Argyle,_NY_CAGL",0.84,"Stott_Farm,_Argyle,_NY","43.187999999999995","-73.4988333333333"
1995,"ThreePonds_CATO",1.114,"ThreePonds"," 36.670247","-89.127605"
1995,"TN_Boo_LITU",1.279,"TN_Boo","35.621211000000002","-83.086317"
1995,"TN_Chi_LITU",1.033,"TN_Chi","35.689200999999997","-83.61108"
1995,"TN_Chi_QUAL",1.101,"TN_Chi","35.689200999999997","-83.61108"
1995,"TN_For_LITU",1.048,"TN_For","35.553618","-83.838504"
1995,"TN_Gre_QUMO",1.037,"TN_Gre","35.706690999999999","-83.33878"
1995,"TN_Por_LITU",1.089,"TN_Por","35.677073","-83.397134"
1995,"TN_Rai_LITU",1.204,"TN_Rai","35.664957000000001","-83.463175"
1995,"TN_Sco_LITU",1.261,"TN_Sco","35.594862999999997","-83.916167"
1995,"UTTERTOWN_QURU",0.974,"UTTERTOWN","41.117066700000002","-74.4169833"
1995,"Wachusett_Mtn_QURU",1.029,"Wachusett_Mtn","42.49","-71.88"
1995,"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY_QURU",1.022,"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY","42.682449999999996","-77.4299666666667"
1995,"WhiskeyHollow_QUMO",1.023,"WhiskeyHollow","43.119135","-76.386846"
1995,"Winooski_CAOV",0.718,"Winooski","44.555753000000003","-73.113145"
1995,"Winooski_QUAL",0.906,"Winooski","44.555753000000003","-73.113145"
1995,"Winooski_QUMO",0.892,"Winooski","44.555753000000003","-73.113145"
1995,"WV_Ced_QUMO",0.856,"WV_Ced","38.65","-79.3667"
1995,"Zoar_Lick_QURU",1.127,"Zoar_Lick","42.4230333","-78.8945"
1995,"SCBI_CACO",0.962,"SCBI","38.8935","-78.1454"
1995,"SCBI_CAGL",0.924,"SCBI","38.8935","-78.1454"
1995,"SCBI_CAOL",0.833,"SCBI","38.8935","-78.1454"
1995,"SCBI_CATO",0.845,"SCBI","38.8935","-78.1454"
1995,"SCBI_FAGR",0.852,"SCBI","38.8935","-78.1454"
1995,"SCBI_FRAM",1.039,"SCBI","38.8935","-78.1454"
1995,"SCBI_FRNI",1.007,"SCBI","38.8935","-78.1454"
1995,"SCBI_JUNI",0.923,"SCBI","38.8935","-78.1454"
1995,"SCBI_LITU",0.826,"SCBI","38.8935","-78.1454"
1995,"SCBI_PIST",1.207,"SCBI","38.8935","-78.1454"
1995,"SCBI_QUAL",1.035,"SCBI","38.8935","-78.1454"
1995,"SCBI_QUPR",1.106,"SCBI","38.8935","-78.1454"
1995,"SCBI_QURU",0.975,"SCBI","38.8935","-78.1454"
1995,"SCBI_QUVE",1.044,"SCBI","38.8935","-78.1454"
1995,"HF_ACRU",0.854,"HF","42.5388","-72.18"
1995,"HF_BEAL",0.712,"HF","42.5388","-72.18"
1995,"HF_FRAM",1.128,"HF","42.5388","-72.18"
1995,"HF_QURU",0.994,"HF","42.5388","-72.18"
1995,"HF_TSCA",0.941,"HF","42.5388","-72.18"
1996,"Aquidneck_Rhode_Island_QURU",0.967,"Aquidneck_Rhode_Island","41.569283300000002","-71.2840333"
1996,"SIPSEY_WILDERNESS_CAGL",0.888,"SIPSEY_WILDERNESS","34.357419","-87.427427"
1996,"Arnot_Forest,_NY_QURU",1.032,"Arnot_Forest,_NY","42.271616666666667","-76.6267666666667"
1996,"Bear_Island,_MD_CAGL",1.022,"Bear_Island,_MD","38.984566666666666","-77.2423166666667"
1996,"Bent_Creek_QUST",1.009,"Bent_Creek","35.5","-82.6"
1996,"Big_Canoe_QUAL",1.027,"Big_Canoe","34.475662999999997","-84.329251"
1996,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest_QURU",1.749,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest","41.383000000000003","-74.017"
1996,"Blue_Ridge_Parkway/Patty's_Oaks_update_QUMO",0.933,"Blue_Ridge_Parkway/Patty's_Oaks_update","37.536433333333335","-79.4948833333333"
1996,"Bronx,_Hunter_Island,_NY_QUST",1.02,"Bronx,_Hunter_Island,_NY","40.875455600000002","-73.7900333"
1996,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY_QURU",1.113,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY","43.288583333333328","-76.3885333333333"
1996,"DanielBoone_London_District_FAGR",0.934,"DanielBoone_London_District","37.130000000000003","-84.27"
1996,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU_LITU",0.93,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU",NA,NA
1996,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC_MAAC",0.863,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC",NA,NA
1996,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV_CAOV",1.087,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV",NA,NA
1996,"Fiddler<U+393C><U+3E32>s_Green_QURU_QURU",1.098,"Fiddler<U+393C><U+3E32>s_Green_QURU",NA,NA
1996,"Green_Ridge,_MD_CAOV",0.942,"Green_Ridge,_MD","39.6569","-78.4005333333333"
1996,"FRICK_CREEK_LITU",0.99,"FRICK_CREEK","34.76","-84.3"
1996,"Goose_Egg_FAGR",0.896,"Goose_Egg","43.069875000000003","-73.286652"
1996,"Goodnow_Mtn_QURU",0.969,"Goodnow_Mtn","43.907716700000002","-74.2180333"
1996,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU_QURU",1.048,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU","43.068333333333335","-73.29"
1996,"Goose_Egg_Ridge,_NY_QUAL_QUAL",1.186,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1996,"Goose_Egg_Ridge,_NY_QUAL_QUMO",1.183,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1996,"Greenbrook_Sanctuary,_NJ_LITU_LITU",1.77,"Greenbrook_Sanctuary,_NJ_LITU","40.921599999999998","-73.9297"
1996,"IA_Geo_QUAL",0.963,"IA_Geo","40.824689999999997","-91.391817"
1996,"IA_Lac_CAOV",0.859,"IA_Lac","40.716610000000003","-91.981867"
1996,"IA_Lac_QUAL",0.891,"IA_Lac","40.716610000000003","-91.981867"
1996,"IA_Pal_CAOV",0.906,"IA_Pal","41.908174000000002","-91.512774"
1996,"IA_Pal_QUAL",0.919,"IA_Pal","41.908174000000002","-91.512774"
1996,"IL_Bea_ACSA",0.787,"IL_Bea","38.349770999999997","-87.828127"
1996,"IL_Bea_FRAM",0.919,"IL_Bea","38.349770999999997","-87.828127"
1996,"IL_Bea_LITU",0.714,"IL_Bea","38.349770999999997","-87.828127"
1996,"IL_Bea_QUAL",0.931,"IL_Bea","38.349770999999997","-87.828127"
1996,"IL_Bea_QURU",0.957,"IL_Bea","38.349770999999997","-87.828127"
1996,"IL_Fer_LITU",0.907,"IL_Fer","37.529400000000003","-88.9828"
1996,"IL_Fer_QUAL",0.985,"IL_Fer","37.529400000000003","-88.9828"
1996,"IL_Fox_ACSA",0.841,"IL_Fox","39.395555000000002","-88.161265"
1996,"IL_Fox_CAOV",1.099,"IL_Fox","39.395555000000002","-88.161265"
1996,"IL_Fox_QUAL",0.903,"IL_Fox","39.395555000000002","-88.161265"
1996,"IL_Gia_QUAL",0.953,"IL_Gia","37.6","-89.2"
1996,"IL_Kic_ACSA",0.848,"IL_Kic","40.138291000000002","-87.745765"
1996,"IL_Kic_CAOV",1.042,"IL_Kic","40.138291000000002","-87.745765"
1996,"IL_Kic_QUAL",0.864,"IL_Kic","40.138291000000002","-87.745765"
1996,"IL_Lin_ACSA",0.536,"IL_Lin","39.982858","-89.852411"
1996,"IL_Lin_CAOV",0.979,"IL_Lin","39.982858","-89.852411"
1996,"IL_Lin_QUAL",0.923,"IL_Lin","39.982858","-89.852411"
1996,"IL_Sta_QUAL",0.898,"IL_Sta","41.307161000000001","-88.993812"
1996,"IL_Sta_QURU",0.968,"IL_Sta","41.307161000000001","-88.993812"
1996,"IN_Ben_ACSA",0.603,"IN_Ben","41.664710999999997","-86.508244"
1996,"IN_Bro_QURU",0.985,"IN_Bro","39.060237000000001","-86.279252"
1996,"IN_Can_LITU",0.855,"IN_Can","41.126196999999998","-85.109915"
1996,"IN_Don_ACSA",1.031,"IN_Don","38.729999999999997","-86.42"
1996,"IN_Don_CAOV",0.942,"IN_Don","38.729999999999997","-86.42"
1996,"IN_Don_LITU",0.902,"IN_Don","38.729999999999997","-86.42"
1996,"IN_Don_QUAL",0.879,"IN_Don","38.729999999999997","-86.42"
1996,"IN_Don_QUVE",0.971,"IN_Don","38.729999999999997","-86.42"
1996,"IN_Don_QURU",0.881,"IN_Don","38.729999999999997","-86.42"
1996,"IN_Dou_QUAL",0.981,"IN_Dou","41.518301000000001","-84.866101"
1996,"IN_Gin_LITU",0.697,"IN_Gin","40.348061999999999","-85.438848"
1996,"IN_Hem_ACSA",0.902,"IN_Hem","38.229087","-87.366519"
1996,"IN_Hem_CAOV",1.013,"IN_Hem","38.229087","-87.366519"
1996,"IN_Hem_QUAL",0.946,"IN_Hem","38.229087","-87.366519"
1996,"IN_Hoo_CAOV",1.077,"IN_Hoo","39.25","-86.89"
1996,"IN_Hoo_FRAM",1.034,"IN_Hoo","39.25","-86.89"
1996,"IN_Hoo_LITU",1.02,"IN_Hoo","39.25","-86.89"
1996,"IN_Hoo_QURU",0.793,"IN_Hoo","39.25","-86.89"
1996,"IN_Lat_ACSA",1.013,"IN_Lat","39.158302999999997","-86.493394"
1996,"IN_Lat_LITU",0.772,"IN_Lat","39.158302999999997","-86.493394"
1996,"IN_Lil_ACSA",1.086,"IN_Lil","39.2361","-86.2204"
1996,"IN_Lil_CAOV",0.954,"IN_Lil","39.2361","-86.2204"
1996,"IN_Lil_LITU",0.905,"IN_Lil","39.2361","-86.2204"
1996,"IN_Lil_QUAL",0.925,"IN_Lil","39.2361","-86.2204"
1996,"IN_Lil_QUMO",0.888,"IN_Lil","39.2361","-86.2204"
1996,"IN_Lil_QUVE",0.935,"IN_Lil","39.2361","-86.2204"
1996,"IN_Mel_ACSA",0.935,"IN_Mel","39.505057000000001","-85.669107"
1996,"IN_Mel_CAOV",1.013,"IN_Mel","39.505057000000001","-85.669107"
1996,"IN_Mel_FRNI",0.9,"IN_Mel","39.505057000000001","-85.669107"
1996,"IN_Mel_LITU",0.799,"IN_Mel","39.505057000000001","-85.669107"
1996,"IN_Mel_QUMA",0.971,"IN_Mel","39.505057000000001","-85.669107"
1996,"IN_MMS_ACSA",0.789,"IN_MMS","39.3232","-86.4131"
1996,"IN_MMS_CAOV",0.822,"IN_MMS","39.3232","-86.4131"
1996,"IN_MMS_LITU",0.64,"IN_MMS","39.3232","-86.4131"
1996,"IN_MMS_QUAL",0.906,"IN_MMS","39.3232","-86.4131"
1996,"IN_MMS_SAAL",0.856,"IN_MMS","39.3232","-86.4131"
1996,"IN_Opp_ACSA",0.957,"IN_Opp","41.339478999999997","-85.763455"
1996,"IN_Opp_CAOV",0.976,"IN_Opp","41.339478999999997","-85.763455"
1996,"IN_Opp_LITU",0.82,"IN_Opp","41.339478999999997","-85.763455"
1996,"IN_Opp_QURU",1.113,"IN_Opp","41.339478999999997","-85.763455"
1996,"IN_Pio_ACSA",0.939,"IN_Pio","38.54","-86.45"
1996,"IN_Pio_CAOV",1.068,"IN_Pio","38.54","-86.45"
1996,"IN_Pio_JUNI",1.046,"IN_Pio","38.54","-86.45"
1996,"IN_Pio_LITU",0.999,"IN_Pio","38.54","-86.45"
1996,"IN_Pio_QUAL",0.962,"IN_Pio","38.54","-86.45"
1996,"IN_Pio_QURU",0.874,"IN_Pio","38.54","-86.45"
1996,"IN_Sau_CAOV",0.81,"IN_Sau","38.370710000000003","-87.717271"
1996,"IN_Sau_QUPA",0.773,"IN_Sau","38.370710000000003","-87.717271"
1996,"IN_Wes_LITU",0.629,"IN_Wes","37.984732000000001","-87.512485"
1996,"Irish_Creek,_VA_QUAL",0.867,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1996,"Irish_Creek,_VA_QUMO",0.997,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1996,"Blanton_Forest_QUAL",0.99,"Blanton_Forest","36.875186999999997","-83.360369"
1996,"Blanton_Forest_QUMO",0.966,"Blanton_Forest","36.875186999999997","-83.360369"
1996,"DanielBoone_London_District_LITU",1.069,"DanielBoone_London_District","37.130000000000003","-84.27"
1996,"MAMMOTH_CAVE_LITU",0.977,"MAMMOTH_CAVE","37.187032000000002","-86.103961"
1996,"Hague,_Lake_George,_NY_QUVE_QUVE",1.149,"Hague,_Lake_George,_NY_QUVE","43.684399999999997","-73.6024666666667"
1996,"HF_LyfordPlots_ACRU",1.048,"HF_LyfordPlots","42.53","-72.18"
1996,"HF_LyfordPlots_QURU",0.936,"HF_LyfordPlots","42.53","-72.18"
1996,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY_NYSY",0.915,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY","43.174666666666667","-73.8168333333333"
1996,"Lisha_Kill,_NY_CAGL_CAGL",0.96,"Lisha_Kill,_NY_CAGL","42.794966666666667","-73.86005"
1996,"Lisha_Kill,_NY_QUAL_QUAL",0.998,"Lisha_Kill,_NY_QUAL","42.791466666666665","-73.85855"
1996,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest_QURU",1.036,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest","41.383000000000003","-74.017"
1996,"Mashomack_Preserve,_Long_Island,_NY_QUST",0.97,"Mashomack_Preserve,_Long_Island,_NY","41.041499999999999","-72.2845333333333"
1996,"MI_Flu_ACRU",0.986,"MI_Flu","45.559800000000003","-84.7138"
1996,"MI_Flu_POGR",1.19,"MI_Flu","45.559800000000003","-84.7138"
1996,"MI_Flu_QURU",0.952,"MI_Flu","45.559800000000003","-84.7138"
1996,"MI_War_FAGR",0.726,"MI_War","41.827776","-86.623331"
1996,"Middleburgh,_Breglia_Cliffs,_NY_QUMO",1.053,"Middleburgh,_Breglia_Cliffs,_NY","42.608583333333335","-74.31815"
1996,"MO_Bab_ACSA",0.686,"MO_Bab","38.620427999999997","-90.694719"
1996,"MO_Bab_CAOV",0.976,"MO_Bab","38.620427999999997","-90.694719"
1996,"MO_Bab_QUAL",0.976,"MO_Bab","38.620427999999997","-90.694719"
1996,"MO_Flu_ACSA",0.769,"MO_Flu","38.744100000000003","-92.2"
1996,"MO_Flu_CAOV",1.056,"MO_Flu","38.744100000000003","-92.2"
1996,"MO_Flu_QUAL",0.827,"MO_Flu","38.744100000000003","-92.2"
1996,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU_QURU",1.683,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU","42.060899999999997","-72.3009"
1996,"Mohonk_Preserve,_Bonticou_Crag,_NY_CAGL",0.929,"Mohonk_Preserve,_Bonticou_Crag,_NY","41.801199999999994","-74.1056833333333"
1996,"Mohonk_Preserve,_NY_LITU",0.867,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1996,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUMO",0.976,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1996,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUVE",1.059,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1996,"Mohonk_Preserve,_NY_BELE",1.619,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1996,"Montgomery_Place,_NY_LITU",0.952,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1996,"Montgomery_Place,_NY_QUMO",0.972,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1996,"Montgomery_Place,_NY_QURU",1.002,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1996,"Mt._Agamenticus,_ME_QUMO",0.921,"Mt._Agamenticus,_ME","43.228050000000003","-70.6892"
1996,"Mt_Pleasant,_VA_QUVE",1.039,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1996,"Mt_Pleasant,_VA_CAGL",1.422,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1996,"MurphyTract_QUAL",0.949,"MurphyTract","39.262112999999999","-80.997378"
1996,"NC_Joy_QURU",1.164,"NC_Joy","35.358468000000002","-83.930323"
1996,"NC_Joy_LITU",0.968,"NC_Joy","35.358468000000002","-83.930323"
1996,"NC_Lil_QUAL",1.081,"NC_Lil","35.031278","-83.257678"
1996,"NC_Sho_QURU",1.012,"NC_Sho","35.598030000000001","-83.422387"
1996,"NewPort_QUAL",0.945,"NewPort"," 41.557004","-71.26675"
1996,"NorthRoundPondPlot3_ACRU",1.016,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1996,"NorthRoundPondPlot1_ACSA",1.024,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1996,"NorthRoundPondPlot1_FAGR",0.918,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1996,"NorthRoundPondPlot2_FRAM",1.071,"NorthRoundPondPlot2","42.847709999999999","-72.4475"
1996,"NorthRoundPondPlot3_QURU",1.061,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1996,"NorthRoundPondPlot3_BELE",0.957,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1996,"OH_Dav_QURU",1.124,"OH_Dav","40.137555999999996","-83.907942"
1996,"OH_Dav_LITU",0.77,"OH_Dav","40.137555999999996","-83.907942"
1996,"OH_Gol_CAOV",0.897,"OH_Gol","41.553987999999997","-84.36205"
1996,"OH_Gol_QUAL",0.956,"OH_Gol","41.553987999999997","-84.36205"
1996,"OH_Heu_FAGR",0.768,"OH_Heu","39.578251999999999","-84.738961"
1996,"OH_Heu_LITU",0.883,"OH_Heu","39.578251999999999","-84.738961"
1996,"OH_Joh_CAOV",0.977,"OH_Joh","40.880000000000003","-81.75"
1996,"OH_Joh_QUAL",0.925,"OH_Joh","40.880000000000003","-81.75"
1996,"OH_Joh_QURU",1.03,"OH_Joh","40.880000000000003","-81.75"
1996,"OH_Rid_LITU",0.929,"OH_Rid","39.349398999999998","-82.072414"
1996,"OH_Rid_QUAL",0.928,"OH_Rid","39.349398999999998","-82.072414"
1996,"OH_Rid_QUMO",1.003,"OH_Rid","39.349398999999998","-82.072414"
1996,"Otter_Creek,_PA_LITU",0.968,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1996,"Otter_Creek,_PA_QUAL",0.963,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1996,"Otter_Creek,_PA_QURU",0.921,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1996,"Otter_Creek,_PA_QUVE",0.905,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1996,"PA_Ala_LITU",1.043,"PA_Ala","40.69","-77.75"
1996,"PA_Ala_QUAL",0.978,"PA_Ala","40.69","-77.75"
1996,"PA_Ala_QURU",1.067,"PA_Ala","40.69","-77.75"
1996,"Pine_Lake,_Oneonta,_NY_QURU",1.047,"Pine_Lake,_Oneonta,_NY","42.471333333333334","-74.9258166666667"
1996,"Palmaghatt1_BEAL",0.961,"Palmaghatt1","41.710008000000002","-74.247273"
1996,"Palmaghatt5_QUMO",1.058,"Palmaghatt5","41.705475","-74.251715"
1996,"Palmaghatt5_QURU",1.066,"Palmaghatt5","41.705475","-74.251715"
1996,"Potomac_River,_Dranesville,_VA_QUMO",1.009,"Potomac_River,_Dranesville,_VA","39.058116666666663","-77.3299166666667"
1996,"Prospect_Mtn._ADKs,_NY_BELE",0.993,"Prospect_Mtn._ADKs,_NY","43.417499999999997","-73.729"
1996,"Prospect_Mtn,_ADKs_QURU",1.086,"Prospect_Mtn,_ADKs","43.418266666666668","-73.7550833333333"
1996,"Prospect_Mtn,_ADKs,_NY_CAOV",0.948,"Prospect_Mtn,_ADKs,_NY","43.421666666666667","-73.57"
1996,"RamsHornSwamp_QUAL",1.166,"RamsHornSwamp","42.199420000000003","-73.864775"
